Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status
TXN285481,CUST0092,15/02/2024,Auto-generated Pre-Funding transaction - TX Ref 51600,8430.5,Pre-Funding,15:34:25,Completed
TXN419411,CUST0186,27/01/2024,Auto-generated Card Payments transaction - TX Ref 72841,9183.22,Card Payments,16:37:32,Completed
TXN689582,CUST0074,30/01/2024,Auto-generated Transfers transaction - TX Ref 89314,7981.57,Transfers,04:01:50,Completed
TXN916067,CUST0183,20/01/2024,Auto-generated Pre-Funding transaction - TX Ref 22764,1123.12,Pre-Funding,13:49:02,Refunded
TXN447213,CUST0155,29/01/2024,Auto-generated Card Payments transaction - TX Ref 25142,2986.94,Card Payments,02:23:59,Completed
TXN862299,CUST0193,04/02/2024,Auto-generated Card Payments transaction - TX Ref 93687,9982.61,Card Payments,01:59:07,Completed
TXN631845,CUST0096,01/03/2024,Auto-generated Bill Payments transaction - TX Ref 82091,2387.21,Bill Payments,12:01:21,Completed
TXN916795,CUST0061,14/01/2024,Auto-generated Transfers transaction - TX Ref 74839,3888.97,Transfers,21:13:50,Completed
TXN524589,CUST0100,02/01/2024,Auto-generated Withdrawals transaction - TX Ref 14105,8140.09,Withdrawals,13:22:02,Pending
TXN896337,CUST0131,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 50925,6281.05,Bill Payments,04:02:54,Completed
TXN660511,CUST0056,14/02/2024,Auto-generated Bill Payments transaction - TX Ref 50909,2500.35,Bill Payments,07:40:21,Completed
TXN762513,CUST0095,18/02/2024,Auto-generated Bill Payments transaction - TX Ref 52757,559.48,Bill Payments,18:58:31,Completed
TXN358812,CUST0140,06/01/2024,Auto-generated Card Payments transaction - TX Ref 13695,8259.73,Card Payments,13:59:23,Completed
TXN373813,CUST0012,08/01/2024,Auto-generated Card Payments transaction - TX Ref 98935,3457.78,Card Payments,14:27:34,Completed
TXN211657,CUST0200,01/02/2024,Auto-generated Card Payments transaction - TX Ref 13628,2313.75,Card Payments,08:21:19,Cancelled
TXN693297,CUST0065,08/02/2024,Auto-generated Transfers transaction - TX Ref 48767,5605.59,Transfers,09:16:53,Completed
TXN829399,CUST0077,23/01/2024,Auto-generated Bill Payments transaction - TX Ref 15722,6774.31,Bill Payments,20:47:32,Pending
TXN535750,CUST0174,18/01/2024,Auto-generated Card Payments transaction - TX Ref 26761,7652.23,Card Payments,10:54:11,Completed
TXN300795,CUST0106,31/01/2024,Auto-generated Pre-Funding transaction - TX Ref 18605,830.03,Pre-Funding,17:44:46,Pending
TXN967046,CUST0115,23/01/2024,Auto-generated Bill Payments transaction - TX Ref 51504,635.49,Bill Payments,11:54:46,Chargeback
TXN379804,CUST0122,29/01/2024,Auto-generated Bill Payments transaction - TX Ref 27641,6260.13,Bill Payments,15:51:36,Cancelled
TXN117313,CUST0160,26/01/2024,Auto-generated Bill Payments transaction - TX Ref 34028,4736.14,Bill Payments,02:04:21,Pending
TXN586877,CUST0126,11/02/2024,Auto-generated Transfers transaction - TX Ref 30415,9036.89,Transfers,12:18:32,Completed
TXN856286,CUST0182,10/02/2024,Auto-generated Card Payments transaction - TX Ref 87543,937.97,Card Payments,19:00:32,Completed
TXN676551,CUST0011,12/02/2024,Auto-generated Transfers transaction - TX Ref 82696,5183.16,Transfers,14:48:22,Completed
TXN619812,CUST0033,25/01/2024,Auto-generated Withdrawals transaction - TX Ref 98195,2064.06,Withdrawals,22:42:36,Pending
TXN851225,CUST0067,03/01/2024,Auto-generated Transfers transaction - TX Ref 76056,2152.28,Transfers,20:57:24,Completed
TXN606651,CUST0022,02/01/2024,Auto-generated Withdrawals transaction - TX Ref 17857,7023.09,Withdrawals,14:22:18,Completed
TXN457409,CUST0126,15/01/2024,Auto-generated Bill Payments transaction - TX Ref 96950,8651.27,Bill Payments,09:44:41,Completed
TXN254789,CUST0038,08/02/2024,Auto-generated Withdrawals transaction - TX Ref 42784,23.26,Withdrawals,13:45:57,Completed
TXN164574,CUST0001,18/02/2024,Auto-generated Transfers transaction - TX Ref 16674,3723.7,Transfers,03:25:44,Completed
TXN637161,CUST0176,18/01/2024,Auto-generated Pre-Funding transaction - TX Ref 83448,2775.97,Pre-Funding,18:21:24,Completed
TXN121300,CUST0025,19/01/2024,Auto-generated Pre-Funding transaction - TX Ref 60204,8433.51,Pre-Funding,15:21:00,Completed
TXN443091,CUST0085,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 75651,5532.26,Withdrawals,15:02:13,Completed
TXN777775,CUST0025,05/01/2024,Auto-generated Transfers transaction - TX Ref 18170,6904.65,Transfers,21:30:32,Completed
TXN366182,CUST0064,23/01/2024,Auto-generated Withdrawals transaction - TX Ref 97685,3697.9,Withdrawals,07:26:58,Pending
TXN570688,CUST0084,04/02/2024,Auto-generated Bill Payments transaction - TX Ref 94189,2794.1,Bill Payments,17:06:45,Completed
TXN755771,CUST0177,08/01/2024,Auto-generated Bill Payments transaction - TX Ref 83572,4635.51,Bill Payments,19:19:29,Cancelled
TXN487013,CUST0177,19/02/2024,Auto-generated Transfers transaction - TX Ref 23038,490.75,Transfers,19:36:16,Completed
TXN107470,CUST0034,25/02/2024,Auto-generated Bill Payments transaction - TX Ref 49889,1531.36,Bill Payments,12:46:54,Completed
TXN161898,CUST0032,29/01/2024,Auto-generated Transfers transaction - TX Ref 45198,6433.33,Transfers,01:41:07,Completed
TXN125013,CUST0076,01/03/2024,Auto-generated Pre-Funding transaction - TX Ref 90153,4655.66,Pre-Funding,19:41:11,Completed
TXN956356,CUST0092,12/02/2024,Auto-generated Bill Payments transaction - TX Ref 22814,3166.64,Bill Payments,02:54:04,Completed
TXN606121,CUST0139,03/01/2024,Auto-generated Pre-Funding transaction - TX Ref 60303,2340.85,Pre-Funding,05:00:34,Cancelled
TXN846672,CUST0197,22/02/2024,Auto-generated Pre-Funding transaction - TX Ref 45773,6484.61,Pre-Funding,13:05:36,Completed
TXN469370,CUST0003,23/02/2024,Auto-generated Withdrawals transaction - TX Ref 99643,1894.71,Withdrawals,01:54:57,Completed
TXN611215,CUST0112,25/01/2024,Auto-generated Bill Payments transaction - TX Ref 22192,6920.45,Bill Payments,13:02:27,Completed
TXN249373,CUST0076,03/01/2024,Auto-generated Withdrawals transaction - TX Ref 93489,4261.66,Withdrawals,07:59:31,Completed
TXN343855,CUST0162,19/01/2024,Auto-generated Withdrawals transaction - TX Ref 92528,8101.46,Withdrawals,22:10:23,Completed
TXN767360,CUST0145,18/02/2024,Auto-generated Withdrawals transaction - TX Ref 48970,9545.23,Withdrawals,15:01:03,Pending
TXN852526,CUST0036,26/02/2024,Auto-generated Card Payments transaction - TX Ref 73880,6660.48,Card Payments,06:46:39,Completed
TXN964445,CUST0098,27/01/2024,Auto-generated Card Payments transaction - TX Ref 83966,1071.14,Card Payments,08:04:21,Completed
TXN642205,CUST0049,15/02/2024,Auto-generated Bill Payments transaction - TX Ref 99165,3373.42,Bill Payments,02:41:08,Cancelled
TXN543079,CUST0092,12/01/2024,Auto-generated Pre-Funding transaction - TX Ref 68396,805.41,Pre-Funding,02:20:40,Completed
TXN147673,CUST0024,20/01/2024,Auto-generated Card Payments transaction - TX Ref 78910,7559.81,Card Payments,03:29:11,Completed
TXN107415,CUST0047,24/01/2024,Auto-generated Transfers transaction - TX Ref 10105,7670.76,Transfers,11:40:06,Completed
TXN628004,CUST0172,19/01/2024,Auto-generated Withdrawals transaction - TX Ref 20134,6868.39,Withdrawals,07:15:15,Completed
TXN620907,CUST0002,30/01/2024,Auto-generated Withdrawals transaction - TX Ref 91458,20.46,Withdrawals,11:56:34,Completed
TXN838877,CUST0145,21/02/2024,Auto-generated Card Payments transaction - TX Ref 26898,2167.92,Card Payments,03:16:46,Completed
TXN819883,CUST0141,29/01/2024,Auto-generated Card Payments transaction - TX Ref 50715,6804.1,Card Payments,16:40:32,Cancelled
TXN771811,CUST0008,02/01/2024,Auto-generated Card Payments transaction - TX Ref 90253,9276.79,Card Payments,15:47:53,Completed
TXN261785,CUST0059,10/02/2024,Auto-generated Pre-Funding transaction - TX Ref 57360,7491.99,Pre-Funding,22:53:14,Completed
TXN540312,CUST0038,13/02/2024,Auto-generated Pre-Funding transaction - TX Ref 86065,5419.41,Pre-Funding,06:30:59,Completed
TXN129710,CUST0110,24/01/2024,Auto-generated Bill Payments transaction - TX Ref 17479,4165.09,Bill Payments,09:53:04,Completed
TXN803605,CUST0154,18/02/2024,Auto-generated Bill Payments transaction - TX Ref 85446,690.98,Bill Payments,13:33:21,Completed
TXN972640,CUST0029,01/01/2024,Auto-generated Bill Payments transaction - TX Ref 40914,4534.84,Bill Payments,15:25:50,Completed
TXN683645,CUST0186,18/02/2024,Auto-generated Bill Payments transaction - TX Ref 14663,1251.53,Bill Payments,10:54:14,Pending
TXN126068,CUST0193,03/02/2024,Auto-generated Transfers transaction - TX Ref 29565,8990.4,Transfers,08:04:35,Completed
TXN935639,CUST0161,16/01/2024,Auto-generated Bill Payments transaction - TX Ref 15853,3814.39,Bill Payments,01:03:42,Completed
TXN352114,CUST0091,21/02/2024,Auto-generated Bill Payments transaction - TX Ref 26328,6676.91,Bill Payments,21:34:02,Completed
TXN189971,CUST0075,21/01/2024,Auto-generated Bill Payments transaction - TX Ref 23299,1479.03,Bill Payments,08:18:17,Completed
TXN279959,CUST0066,14/02/2024,Auto-generated Bill Payments transaction - TX Ref 71790,7408.01,Bill Payments,05:53:09,Chargeback
TXN954285,CUST0107,24/01/2024,Auto-generated Card Payments transaction - TX Ref 52646,1487.41,Card Payments,01:48:46,Completed
TXN524299,CUST0174,09/02/2024,Auto-generated Card Payments transaction - TX Ref 72359,7993.43,Card Payments,21:20:36,Completed
TXN705042,CUST0121,06/01/2024,Auto-generated Card Payments transaction - TX Ref 65873,9166.08,Card Payments,05:27:16,Completed
TXN995654,CUST0143,11/02/2024,Auto-generated Card Payments transaction - TX Ref 54525,9533.84,Card Payments,06:20:13,Completed
TXN647402,CUST0064,21/01/2024,Auto-generated Transfers transaction - TX Ref 91305,2861.75,Transfers,19:15:48,Completed
TXN552841,CUST0020,17/01/2024,Auto-generated Bill Payments transaction - TX Ref 51976,6032.92,Bill Payments,13:36:23,Completed
TXN875607,CUST0099,09/02/2024,Auto-generated Transfers transaction - TX Ref 12325,753.65,Transfers,14:19:41,Completed
TXN946466,CUST0009,29/01/2024,Auto-generated Card Payments transaction - TX Ref 53137,3788.77,Card Payments,05:43:34,Completed
TXN948008,CUST0016,23/02/2024,Auto-generated Bill Payments transaction - TX Ref 35965,9767.3,Bill Payments,21:11:35,Completed
TXN231100,CUST0071,08/02/2024,Auto-generated Withdrawals transaction - TX Ref 31214,7615.22,Withdrawals,02:10:13,Completed
TXN793979,CUST0115,04/01/2024,Auto-generated Bill Payments transaction - TX Ref 68586,9949.42,Bill Payments,16:33:13,Completed
TXN895383,CUST0058,06/01/2024,Auto-generated Bill Payments transaction - TX Ref 48865,694.47,Bill Payments,07:38:08,Completed
TXN962195,CUST0196,22/02/2024,Auto-generated Transfers transaction - TX Ref 62812,8454.68,Transfers,01:34:29,Completed
TXN797241,CUST0117,04/01/2024,Auto-generated Pre-Funding transaction - TX Ref 99545,2518.76,Pre-Funding,19:49:12,Cancelled
TXN572702,CUST0079,29/02/2024,Auto-generated Pre-Funding transaction - TX Ref 99079,3854,Pre-Funding,13:52:55,Pending
TXN233936,CUST0161,01/01/2024,Auto-generated Pre-Funding transaction - TX Ref 47622,2347.83,Pre-Funding,02:55:45,Completed
TXN895996,CUST0162,27/01/2024,Auto-generated Withdrawals transaction - TX Ref 25651,9519.47,Withdrawals,23:10:08,Completed
TXN226833,CUST0016,13/01/2024,Auto-generated Card Payments transaction - TX Ref 14117,747.7,Card Payments,10:20:41,Completed
TXN681329,CUST0152,27/01/2024,Auto-generated Bill Payments transaction - TX Ref 63841,5066.11,Bill Payments,14:55:20,Pending
TXN435761,CUST0027,01/01/2024,Auto-generated Bill Payments transaction - TX Ref 76085,6856.27,Bill Payments,08:51:55,Completed
TXN448855,CUST0062,25/01/2024,Auto-generated Pre-Funding transaction - TX Ref 75282,7592.07,Pre-Funding,13:45:08,Completed
TXN519200,CUST0145,24/01/2024,Auto-generated Withdrawals transaction - TX Ref 81479,3536,Withdrawals,02:22:10,Refunded
TXN389802,CUST0120,01/01/2024,Auto-generated Card Payments transaction - TX Ref 42627,8102.56,Card Payments,19:40:52,Completed
TXN850160,CUST0108,18/01/2024,Auto-generated Card Payments transaction - TX Ref 21746,7629.49,Card Payments,00:34:54,Completed
TXN708600,CUST0060,06/02/2024,Auto-generated Transfers transaction - TX Ref 80428,4137.3,Transfers,10:25:40,Cancelled
TXN724701,CUST0159,18/02/2024,Auto-generated Bill Payments transaction - TX Ref 37573,1240.37,Bill Payments,19:25:36,Completed
TXN231531,CUST0160,13/02/2024,Auto-generated Pre-Funding transaction - TX Ref 12440,5093.2,Pre-Funding,02:12:28,Completed
TXN235551,CUST0028,11/01/2024,Auto-generated Bill Payments transaction - TX Ref 37135,234.75,Bill Payments,19:00:00,Completed
TXN762975,CUST0098,22/01/2024,Auto-generated Bill Payments transaction - TX Ref 91168,5837.02,Bill Payments,02:24:35,Pending
TXN318895,CUST0052,23/01/2024,Auto-generated Card Payments transaction - TX Ref 68195,2418.82,Card Payments,06:35:25,Completed
TXN341352,CUST0084,01/01/2024,Auto-generated Pre-Funding transaction - TX Ref 73258,8798.38,Pre-Funding,06:51:01,Completed
TXN844636,CUST0002,17/02/2024,Auto-generated Bill Payments transaction - TX Ref 16186,1065.22,Bill Payments,07:16:20,Completed
TXN595697,CUST0002,06/02/2024,Auto-generated Transfers transaction - TX Ref 22810,3182.73,Transfers,02:29:16,Completed
TXN921063,CUST0077,21/01/2024,Auto-generated Transfers transaction - TX Ref 22910,3991.22,Transfers,12:29:15,Completed
TXN109065,CUST0022,13/01/2024,Auto-generated Card Payments transaction - TX Ref 15326,3261.66,Card Payments,23:19:27,Pending
TXN993050,CUST0054,10/01/2024,Auto-generated Transfers transaction - TX Ref 88780,1479.32,Transfers,10:32:03,Completed
TXN596141,CUST0143,21/01/2024,Auto-generated Card Payments transaction - TX Ref 46314,8362.35,Card Payments,15:51:11,Completed
TXN680620,CUST0053,28/01/2024,Auto-generated Bill Payments transaction - TX Ref 23554,1905.73,Bill Payments,07:40:10,Completed
TXN428565,CUST0025,17/02/2024,Auto-generated Withdrawals transaction - TX Ref 37080,1843.17,Withdrawals,08:29:31,Pending
TXN348770,CUST0148,28/01/2024,Auto-generated Pre-Funding transaction - TX Ref 88520,775.38,Pre-Funding,08:37:50,Completed
TXN232401,CUST0013,15/01/2024,Auto-generated Transfers transaction - TX Ref 10509,7060.92,Transfers,21:45:02,Completed
TXN128232,CUST0142,05/02/2024,Auto-generated Withdrawals transaction - TX Ref 61099,9813.86,Withdrawals,05:44:04,Cancelled
TXN533059,CUST0087,11/02/2024,Auto-generated Bill Payments transaction - TX Ref 21227,4460.41,Bill Payments,01:49:24,Completed
TXN719032,CUST0180,20/02/2024,Auto-generated Withdrawals transaction - TX Ref 76183,8716.26,Withdrawals,22:13:57,Completed
TXN386034,CUST0106,01/02/2024,Auto-generated Bill Payments transaction - TX Ref 86327,9908.7,Bill Payments,05:21:59,Pending
TXN616486,CUST0114,26/02/2024,Auto-generated Pre-Funding transaction - TX Ref 58680,506.02,Pre-Funding,17:56:50,Completed
TXN441639,CUST0200,08/01/2024,Auto-generated Bill Payments transaction - TX Ref 73307,6418.8,Bill Payments,20:16:30,Completed
TXN894499,CUST0190,27/02/2024,Auto-generated Card Payments transaction - TX Ref 67390,7458.36,Card Payments,08:21:38,Completed
TXN858807,CUST0127,19/01/2024,Auto-generated Pre-Funding transaction - TX Ref 24472,1298.48,Pre-Funding,04:14:56,Cancelled
TXN113130,CUST0147,17/02/2024,Auto-generated Pre-Funding transaction - TX Ref 44216,2548.68,Pre-Funding,09:30:25,Completed
TXN659446,CUST0150,16/01/2024,Auto-generated Pre-Funding transaction - TX Ref 85634,9336.37,Pre-Funding,02:07:35,Refunded
TXN982325,CUST0151,08/02/2024,Auto-generated Transfers transaction - TX Ref 10934,637.38,Transfers,02:24:29,Completed
TXN610462,CUST0197,05/01/2024,Auto-generated Transfers transaction - TX Ref 49010,1533.09,Transfers,22:13:45,Completed
TXN402305,CUST0085,10/01/2024,Auto-generated Withdrawals transaction - TX Ref 16409,467.51,Withdrawals,07:05:40,Completed
TXN133816,CUST0025,26/02/2024,Auto-generated Withdrawals transaction - TX Ref 36555,2864.03,Withdrawals,19:06:59,Cancelled
TXN814220,CUST0100,04/01/2024,Auto-generated Card Payments transaction - TX Ref 12433,3635.61,Card Payments,06:47:25,Completed
TXN278394,CUST0194,02/02/2024,Auto-generated Transfers transaction - TX Ref 90056,6104.44,Transfers,19:57:03,Completed
TXN541240,CUST0014,09/01/2024,Auto-generated Pre-Funding transaction - TX Ref 12938,8243.87,Pre-Funding,04:01:43,Completed
TXN622412,CUST0139,16/02/2024,Auto-generated Card Payments transaction - TX Ref 35683,2493.77,Card Payments,06:15:08,Completed
TXN477952,CUST0116,05/01/2024,Auto-generated Pre-Funding transaction - TX Ref 25997,4379.78,Pre-Funding,03:09:25,Completed
TXN840286,CUST0186,13/02/2024,Auto-generated Card Payments transaction - TX Ref 59146,404.54,Card Payments,13:05:36,Refunded
TXN101165,CUST0122,06/02/2024,Auto-generated Pre-Funding transaction - TX Ref 93244,7333.5,Pre-Funding,15:35:08,Completed
TXN598159,CUST0200,12/01/2024,Auto-generated Bill Payments transaction - TX Ref 64399,4348.88,Bill Payments,07:47:57,Pending
TXN676607,CUST0073,10/01/2024,Auto-generated Bill Payments transaction - TX Ref 98396,9307.1,Bill Payments,11:55:29,Completed
TXN736439,CUST0119,29/01/2024,Auto-generated Bill Payments transaction - TX Ref 94949,1347.13,Bill Payments,03:40:15,Completed
TXN235424,CUST0193,19/02/2024,Auto-generated Bill Payments transaction - TX Ref 16779,1986.75,Bill Payments,08:55:51,Completed
TXN292759,CUST0187,24/02/2024,Auto-generated Withdrawals transaction - TX Ref 96519,2320.48,Withdrawals,22:43:08,Completed
TXN392700,CUST0144,10/01/2024,Auto-generated Withdrawals transaction - TX Ref 40666,2007.28,Withdrawals,01:24:02,Pending
TXN567809,CUST0056,19/02/2024,Auto-generated Card Payments transaction - TX Ref 81910,3096.5,Card Payments,13:26:49,Completed
TXN175435,CUST0037,19/01/2024,Auto-generated Bill Payments transaction - TX Ref 51886,2597.15,Bill Payments,22:25:57,Pending
TXN500366,CUST0055,09/02/2024,Auto-generated Bill Payments transaction - TX Ref 38765,1339,Bill Payments,06:56:43,Completed
TXN504574,CUST0191,19/02/2024,Auto-generated Withdrawals transaction - TX Ref 39781,1624.79,Withdrawals,06:15:15,Pending
TXN827442,CUST0085,07/02/2024,Auto-generated Withdrawals transaction - TX Ref 23521,1102.19,Withdrawals,03:27:03,Completed
TXN186927,CUST0198,01/03/2024,Auto-generated Withdrawals transaction - TX Ref 16087,6760.53,Withdrawals,13:18:43,Completed
TXN380670,CUST0123,18/02/2024,Auto-generated Withdrawals transaction - TX Ref 79914,4351.15,Withdrawals,13:25:34,Completed
TXN411230,CUST0046,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 83597,2091.11,Bill Payments,13:32:42,Completed
TXN870629,CUST0036,01/01/2024,Auto-generated Transfers transaction - TX Ref 63628,5562.21,Transfers,17:27:14,Completed
TXN385600,CUST0105,26/02/2024,Auto-generated Withdrawals transaction - TX Ref 42659,4223.78,Withdrawals,03:01:30,Completed
TXN776919,CUST0173,16/02/2024,Auto-generated Withdrawals transaction - TX Ref 56764,6957.66,Withdrawals,19:54:04,Cancelled
TXN888119,CUST0005,16/02/2024,Auto-generated Card Payments transaction - TX Ref 87348,9722.58,Card Payments,09:08:46,Completed
TXN286791,CUST0006,12/01/2024,Auto-generated Transfers transaction - TX Ref 30792,8646.9,Transfers,01:56:30,Completed
TXN938569,CUST0011,10/02/2024,Auto-generated Withdrawals transaction - TX Ref 14466,7874.08,Withdrawals,14:23:41,Completed
TXN659281,CUST0016,16/01/2024,Auto-generated Withdrawals transaction - TX Ref 95922,6322.61,Withdrawals,10:09:30,Completed
TXN929767,CUST0106,14/01/2024,Auto-generated Pre-Funding transaction - TX Ref 87203,5121.5,Pre-Funding,16:00:41,Cancelled
TXN848480,CUST0154,05/02/2024,Auto-generated Pre-Funding transaction - TX Ref 75882,3454.47,Pre-Funding,13:57:14,Completed
TXN600119,CUST0132,17/02/2024,Auto-generated Bill Payments transaction - TX Ref 70126,1652.81,Bill Payments,07:16:57,Completed
TXN904251,CUST0148,08/01/2024,Auto-generated Transfers transaction - TX Ref 92875,6869.1,Transfers,17:46:27,Completed
TXN620308,CUST0008,26/01/2024,Auto-generated Bill Payments transaction - TX Ref 21464,1433.19,Bill Payments,12:40:45,Completed
TXN634876,CUST0051,05/01/2024,Auto-generated Card Payments transaction - TX Ref 42527,8910.9,Card Payments,01:04:09,Refunded
TXN550423,CUST0091,23/02/2024,Auto-generated Pre-Funding transaction - TX Ref 91748,4970.23,Pre-Funding,02:58:07,Completed
TXN605864,CUST0006,07/02/2024,Auto-generated Card Payments transaction - TX Ref 76742,9479.43,Card Payments,20:55:13,Completed
TXN727422,CUST0088,01/02/2024,Auto-generated Pre-Funding transaction - TX Ref 50395,759.14,Pre-Funding,02:14:01,Completed
TXN607566,CUST0078,29/01/2024,Auto-generated Card Payments transaction - TX Ref 97944,4322.34,Card Payments,16:25:17,Completed
TXN616795,CUST0103,16/01/2024,Auto-generated Card Payments transaction - TX Ref 89053,2943,Card Payments,03:38:51,Completed
TXN757685,CUST0159,04/02/2024,Auto-generated Pre-Funding transaction - TX Ref 15765,6441.18,Pre-Funding,01:14:21,Completed
TXN803908,CUST0075,14/02/2024,Auto-generated Card Payments transaction - TX Ref 13353,6468.59,Card Payments,20:31:09,Completed
TXN324713,CUST0052,13/01/2024,Auto-generated Transfers transaction - TX Ref 70526,3630.95,Transfers,02:12:33,Completed
TXN218292,CUST0173,13/02/2024,Auto-generated Pre-Funding transaction - TX Ref 13198,6366.11,Pre-Funding,10:46:24,Completed
TXN436280,CUST0182,17/02/2024,Auto-generated Card Payments transaction - TX Ref 60315,4628.99,Card Payments,20:51:36,Completed
TXN739791,CUST0106,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 39050,311.96,Pre-Funding,21:29:56,Completed
TXN302913,CUST0102,15/01/2024,Auto-generated Pre-Funding transaction - TX Ref 12631,225.7,Pre-Funding,23:58:13,Completed
TXN922242,CUST0139,01/02/2024,Auto-generated Withdrawals transaction - TX Ref 16648,8254.32,Withdrawals,18:42:41,Refunded
TXN112005,CUST0112,15/02/2024,Auto-generated Transfers transaction - TX Ref 64809,7532.78,Transfers,15:41:18,Completed
TXN170633,CUST0163,25/02/2024,Auto-generated Bill Payments transaction - TX Ref 87478,4850.31,Bill Payments,09:20:41,Pending
TXN838646,CUST0118,04/02/2024,Auto-generated Bill Payments transaction - TX Ref 25863,4792.21,Bill Payments,05:19:44,Completed
TXN341401,CUST0058,04/02/2024,Auto-generated Withdrawals transaction - TX Ref 41949,5731.46,Withdrawals,04:13:46,Completed
TXN682285,CUST0093,26/01/2024,Auto-generated Transfers transaction - TX Ref 41717,6447.33,Transfers,12:47:03,Completed
TXN921930,CUST0047,08/02/2024,Auto-generated Bill Payments transaction - TX Ref 92499,2936.31,Bill Payments,20:19:47,Completed
TXN816038,CUST0180,29/02/2024,Auto-generated Card Payments transaction - TX Ref 54742,6386.99,Card Payments,19:54:04,Completed
TXN799261,CUST0059,17/01/2024,Auto-generated Card Payments transaction - TX Ref 74136,1892.24,Card Payments,16:18:38,Completed
TXN381341,CUST0079,02/01/2024,Auto-generated Withdrawals transaction - TX Ref 68141,3924.94,Withdrawals,13:07:18,Completed
TXN698657,CUST0131,08/02/2024,Auto-generated Bill Payments transaction - TX Ref 84221,3314.79,Bill Payments,02:39:37,Completed
TXN231489,CUST0035,14/01/2024,Auto-generated Withdrawals transaction - TX Ref 73372,2058.35,Withdrawals,00:23:41,Completed
TXN855032,CUST0036,25/02/2024,Auto-generated Withdrawals transaction - TX Ref 85453,990.29,Withdrawals,09:17:21,Completed
TXN618553,CUST0009,20/01/2024,Auto-generated Bill Payments transaction - TX Ref 96544,172.21,Bill Payments,17:29:40,Completed
TXN892334,CUST0030,14/02/2024,Auto-generated Bill Payments transaction - TX Ref 18452,1214.92,Bill Payments,03:02:38,Pending
TXN420065,CUST0198,23/01/2024,Auto-generated Pre-Funding transaction - TX Ref 23432,489.36,Pre-Funding,03:01:53,Completed
TXN762361,CUST0144,05/01/2024,Auto-generated Pre-Funding transaction - TX Ref 17205,3839.9,Pre-Funding,15:34:21,Completed
TXN525861,CUST0161,14/01/2024,Auto-generated Bill Payments transaction - TX Ref 35926,3252.97,Bill Payments,17:33:56,Cancelled
TXN529741,CUST0043,22/02/2024,Auto-generated Pre-Funding transaction - TX Ref 41252,5306.69,Pre-Funding,12:57:14,Completed
TXN905736,CUST0193,10/01/2024,Auto-generated Card Payments transaction - TX Ref 29254,9019.78,Card Payments,02:48:54,Completed
TXN236465,CUST0110,25/01/2024,Auto-generated Bill Payments transaction - TX Ref 87475,2672.51,Bill Payments,05:28:02,Cancelled
TXN321591,CUST0154,10/02/2024,Auto-generated Withdrawals transaction - TX Ref 28815,9451.5,Withdrawals,07:12:16,Cancelled
TXN162173,CUST0014,09/01/2024,Auto-generated Withdrawals transaction - TX Ref 20829,2260.93,Withdrawals,05:25:48,Completed
TXN185313,CUST0037,29/02/2024,Auto-generated Withdrawals transaction - TX Ref 55644,6957.46,Withdrawals,09:17:49,Completed
TXN403468,CUST0080,19/01/2024,Auto-generated Withdrawals transaction - TX Ref 50566,210.88,Withdrawals,03:43:26,Completed
TXN143850,CUST0023,17/01/2024,Auto-generated Withdrawals transaction - TX Ref 35631,2105.84,Withdrawals,21:48:05,Completed
TXN715346,CUST0094,01/02/2024,Auto-generated Withdrawals transaction - TX Ref 55113,4067.66,Withdrawals,20:51:26,Completed
TXN622431,CUST0027,03/01/2024,Auto-generated Withdrawals transaction - TX Ref 18020,3669.09,Withdrawals,06:07:59,Completed
TXN385770,CUST0185,01/02/2024,Auto-generated Bill Payments transaction - TX Ref 96141,9832.37,Bill Payments,18:12:06,Completed
TXN125534,CUST0116,10/02/2024,Auto-generated Withdrawals transaction - TX Ref 70751,3934,Withdrawals,12:55:30,Completed
TXN490774,CUST0011,23/02/2024,Auto-generated Pre-Funding transaction - TX Ref 86867,553.11,Pre-Funding,18:33:45,Completed
TXN184672,CUST0003,17/02/2024,Auto-generated Bill Payments transaction - TX Ref 23467,9889.78,Bill Payments,06:21:04,Completed
TXN936714,CUST0092,23/01/2024,Auto-generated Bill Payments transaction - TX Ref 24600,6896.4,Bill Payments,05:16:55,Pending
TXN324367,CUST0177,13/02/2024,Auto-generated Bill Payments transaction - TX Ref 68724,8448.59,Bill Payments,11:15:22,Completed
TXN361912,CUST0070,03/02/2024,Auto-generated Withdrawals transaction - TX Ref 93098,6256.64,Withdrawals,22:45:20,Completed
TXN797848,CUST0001,27/01/2024,Auto-generated Pre-Funding transaction - TX Ref 78388,3920,Pre-Funding,13:40:33,Completed
TXN684479,CUST0125,14/02/2024,Auto-generated Transfers transaction - TX Ref 55332,4300.54,Transfers,09:32:49,Cancelled
TXN852664,CUST0182,27/01/2024,Auto-generated Pre-Funding transaction - TX Ref 59406,202.59,Pre-Funding,20:28:23,Completed
TXN744911,CUST0024,05/01/2024,Auto-generated Pre-Funding transaction - TX Ref 20043,6913.49,Pre-Funding,21:55:38,Chargeback
TXN475983,CUST0064,27/02/2024,Auto-generated Withdrawals transaction - TX Ref 20605,4832.74,Withdrawals,00:27:37,Completed
